Date,Close/Last,Volume,Open,High,Low,Day
12/15/2023,469.33,141553700,469.49,470.7,467.4263,961
12/18/2023,471.97,70375290,470.98,472.98,469.8929,962
12/19/2023,474.84,55761810,472.53,474.92,472.45,963
12/20/2023,468.26,102921000,473.96,475.895,467.82,964
12/21/2023,472.7,86667470,471.33,472.975,468.84,965
12/22/2023,473.65,67160420,473.86,475.38,471.7,966
12/26/2023,475.65,55386950,474.07,476.58,473.99,967
12/27/2023,476.51,68000310,475.44,476.66,474.89,968
12/28/2023,476.69,77158120,476.88,477.55,476.26,969
12/29/2023,475.31,122283100,476.49,477.03,473.3,970
01/02/2024,472.65,123007800,472.16,473.67,470.49,971
01/03/2024,468.79,103585900,470.43,471.19,468.17,972
01/04/2024,467.28,84232170,468.3,470.96,467.05,973
01/05/2024,467.92,86118910,467.49,470.44,466.43,974
01/08/2024,474.6,74879070,468.43,474.75,468.3,975
01/09/2024,473.88,65931440,471.87,474.93,471.35,976
01/10/2024,476.56,67310640,474.16,477.4481,473.87,977
01/11/2024,476.35,77940720,477.59,478.12,472.26,978
01/12/2024,476.68,58026420,477.84,478.6,475.23,979
01/16/2024,474.93,85014870,475.26,476.6098,473.06,980
01/17/2024,472.29,68843870,471.82,472.79,469.87,981
01/18/2024,476.49,91856250,474.01,477.06,472.42,982
01/19/2024,482.43,110834500,477.65,482.72,476.5374,983
01/22/2024,483.45,75844930,484.01,485.22,482.78,984
01/23/2024,484.86,49945300,484.01,485.105,482.89,985
01/24/2024,485.39,81765040,487.81,488.77,484.8819,986
01/25/2024,488.03,72524990,487.575,488.305,485.39,987
01/26/2024,487.41,76641610,487.59,489.12,486.54,988
01/29/2024,491.27,61322750,487.73,491.415,487.17,989
01/30/2024,490.89,58618390,490.56,491.62,490.11,990
01/31/2024,482.88,126011100,488.62,489.0813,482.86,991
02/01/2024,489.2,91891640,484.63,489.23,483.8,992
02/02/2024,494.35,99228190,489.65,496.05,489.3,993
02/05/2024,492.55,75757100,493.695,494.3778,490.23,994
02/06/2024,493.98,55918600,493.52,494.32,492.05,995
02/07/2024,498.1,70556510,496.29,498.53,495.36,996
02/08/2024,498.32,52343640,498.1,498.71,497.26,997
02/09/2024,501.2,63979380,498.84,501.65,498.49,998
02/12/2024,500.98,56502280,501.17,503.5,500.24,999
02/13/2024,494.08,113099200,494.53,497.09,490.715,1000
02/14/2024,498.57,68387830,496.79,499.07,494.4,1001
02/15/2024,502.01,61682960,499.29,502.2,498.795,1002
02/16/2024,499.51,75532930,501.7,502.87,498.75,1003
02/20/2024,496.76,71736740,497.72,498.41,494.45,1004
02/21/2024,497.21,59603770,495.42,497.37,493.56,1005
02/22/2024,507.5,76402540,504.01,508.49,503.02,1006
02/23/2024,507.85,61321820,509.27,510.13,507.1,1007
02/26/2024,505.99,50386740,508.3,508.75,505.86,1008
02/27/2024,506.93,48854530,506.7,507.16,504.75,1009
02/28/2024,506.26,56506630,505.33,506.855,504.96,1010
02/29/2024,508.08,83924800,508.07,509.74,505.35,1011
03/01/2024,512.85,76844840,508.98,513.29,508.56,1012
03/04/2024,512.3,49799260,512.03,514.2,512,1013
03/05/2024,507.18,72855620,510.24,510.7,504.91,1014
03/06/2024,509.75,68382370,510.55,512.069,508.42,1015
03/07/2024,514.81,58652090,513.14,515.89,509.8053,1016
03/08/2024,511.72,86532540,515.46,518.2201,511.13,1017
03/11/2024,511.28,62557180,510.48,511.88,508.5,1018
03/12/2024,516.78,73114440,513.45,517.38,510.86,1019
03/13/2024,515.97,55104090,517.11,517.29,514.49,1020
03/14/2024,514.95,110171800,516.97,517.125,511.82,1021
03/15/2024,509.83,107646300,510.21,511.7,508.122,1022
03/18/2024,512.86,88893330,514,515.48,512.44,1023
03/19/2024,515.71,60755260,512.15,515.995,511.12,1024
03/20/2024,520.48,69594570,515.77,520.62,515.08,1025
03/21/2024,522.2,60256110,523.39,524.11,521.91,1026
03/22/2024,521.21,79070840,522.11,522.605,520.97,1027
03/25/2024,519.77,48512110,519.8,520.95,519.61,1028
03/26/2024,518.81,65463740,521.23,521.58,518.4,1029
03/27/2024,523.17,82999780,521.71,523.21,519.485,1030
03/28/2024,523.07,96294890,523.21,524.61,522.78,1031
04/01/2024,522.16,62477540,523.83,524.38,520.97,1032
04/02/2024,518.84,74230310,518.24,518.98,516.48,1033
04/03/2024,519.41,59155760,517.72,520.95,517.665,1034
04/04/2024,513.07,96858070,523.52,523.8674,512.755,1035
04/05/2024,518.43,74546480,514.46,520.44,514.01,1036
04/08/2024,518.72,48401750,519.15,520.18,517.89,1037
04/09/2024,519.32,68124390,520.5,520.75,514.35,1038
04/10/2024,514.12,82652810,513.48,516.16,512.09,1039
04/11/2024,518,70099010,515.68,519.48,512.08,1040
04/12/2024,510.85,92561090,514.37,515.815,509.08,1041
04/15/2024,504.45,92101450,515.13,515.3,503.58,1042
04/16/2024,503.53,73484020,504.94,506.5,502.21,1043
04/17/2024,500.55,75910310,506.05,506.22,499.12,1044
04/18/2024,499.52,74548090,501.98,504.13,498.56,1045
04/19/2024,495.16,102212600,499.44,500.455,493.86,1046
04/22/2024,499.72,67961050,497.83,502.38,495.43,1047
04/23/2024,505.65,64633620,501.78,506.09,499.5328,1048
04/24/2024,505.41,55928080,506.56,507.37,503.13,1049
04/25/2024,503.49,69122370,499.18,504.27,497.49,1050
04/26/2024,508.26,64306120,506.35,509.88,505.7,1051
04/29/2024,510.06,46415450,510.09,510.75,507.25,1052
04/30/2024,501.98,77483570,508.56,509.56,501.98,1053
05/01/2024,500.35,80242840,501.38,508.19,499.865,1054
05/02/2024,505.03,62550180,504.15,505.89,499.55,1055
05/03/2024,511.29,72756710,511.16,512.55,508.56,1056
05/06/2024,516.57,47264700,513.75,516.61,513.3,1057
05/07/2024,517.14,52561300,517.56,518.57,516.45,1058
05/08/2024,517.19,42047210,515.26,517.74,515.14,1059
05/09/2024,520.17,43643670,517.38,520.2074,516.705,1060
05/10/2024,520.84,52233170,521.81,522.635,519.59,1061
05/13/2024,520.91,36716360,522.56,522.67,519.74,1062
05/14/2024,523.3,57535870,521.11,523.83,520.56,1063
05/15/2024,529.78,59504900,525.83,530.08,525.18,1064
05/16/2024,528.69,50244830,529.88,531.5218,528.54,1065
05/17/2024,529.45,59187590,528.81,529.52,527.32,1066
05/20/2024,530.06,37764210,529.57,531.5601,529.17,1067
05/21/2024,531.36,33437000,529.28,531.52,529.07,1068
05/22/2024,529.83,48389970,530.65,531.38,527.6,1069
05/23/2024,525.96,57211200,532.96,533.07,524.72,1070
05/24/2024,529.44,41291080,527.85,530.27,526.881,1071
05/28/2024,529.81,36269600,530.27,530.51,527.11,1072
05/29/2024,526.1,45190320,525.68,527.31,525.37,1073
05/30/2024,522.61,46468510,524.52,525.2,521.33,1074
05/31/2024,527.37,90785760,523.59,527.5,518.36,1075
06/03/2024,527.8,46835700,529.02,529.31,522.6,1076
06/04/2024,528.39,34632660,526.46,529.15,524.96,1077
06/05/2024,534.67,47610370,530.77,534.69,528.7254,1078
06/06/2024,534.66,30808530,534.98,535.42,532.68,1079
06/07/2024,534.01,43224530,533.66,536.89,532.535,1080
06/10/2024,535.66,35729250,533.18,535.99,532.57,1081
06/11/2024,536.95,36383410,534.07,537.01,532.05,1082
06/12/2024,541.36,63251310,541.63,544.12,540.3,1083
06/13/2024,542.45,44760950,543.15,543.325,539.59,1084
06/14/2024,542.78,40089900,540.88,542.81,539.85,1085
06/17/2024,547.1,55839460,542.08,548.53,541.6072,1086
06/18/2024,548.49,41376420,547.16,548.62,546.73,1087
06/20/2024,547,70328230,549.44,550.12,545.18,1088
06/21/2024,544.51,64513860,544.4,545.65,543.02,1089
06/24/2024,542.74,45528650,544.33,546.95,542.62,1090
06/25/2024,544.83,38273350,543.99,545.2,542.44,1091
06/26/2024,545.51,38550640,543.69,546.24,543.03,1092
06/27/2024,546.37,35041480,545.37,546.96,544.61,1093
06/28/2024,544.22,76144540,547.16,550.28,542.95,1094
07/01/2024,545.34,40297810,545.63,545.88,542.52,1095
07/02/2024,549.01,40434790,543.7,549.01,543.65,1096
07/03/2024,551.46,32789910,548.69,551.83,548.65,1097
07/05/2024,554.64,41488390,551.77,555.05,551.12,1098
07/08/2024,555.28,36110450,555.44,556.2501,554.19,1099
07/09/2024,555.82,27314130,556.26,557.18,555.52,1100
07/10/2024,561.32,38701220,557.07,561.67,556.77,1101
07/11/2024,556.48,53054180,561.44,562.33,555.83,1102
07/12/2024,559.99,53084410,557.63,563.67,557.15,1103
07/15/2024,561.53,40584290,562.03,564.8371,559.63,1104
07/16/2024,564.86,36475260,562.865,565.16,562.1,1105
07/17/2024,556.94,57118960,558.8,560.51,556.61,1106
07/18/2024,552.66,56270390,558.51,559.52,550.43,1107
07/19/2024,548.99,65509080,552.42,554.08,547.91,1108
07/22/2024,554.65,43346720,553,555.27,551.02,1109
07/23/2024,553.78,34439560,554.54,556.735,553.275,1110
07/24/2024,541.23,74515270,548.86,549.17,540.29,1111
07/25/2024,538.41,61158290,541.35,547.455,537.45,1112
07/26/2024,544.44,53763790,542.28,547.19,541.49,1113
07/29/2024,544.76,39515820,546.02,547.05,542.72,1114
07/30/2024,542,46853630,546.26,547.34,538.515,1115
07/31/2024,550.81,65663390,548.98,553.5,547.5799,1116
08/01/2024,543.01,76428730,552.57,554.8688,539.43,1117
08/02/2024,532.9,82789070,535.75,536.99,528.6,1118
08/05/2024,517.38,146267400,511.64,523.58,510.27,1119
08/06/2024,522.15,84826310,519.22,529.75,517.87,1120
08/07/2024,518.66,70698340,528.47,531.59,518.0519,1121
08/08/2024,530.65,63276590,523.91,531.29,521.84,1122
08/09/2024,532.99,45619560,529.81,534.51,528.56,1123
08/12/2024,533.27,42542070,534.21,535.73,530.95,1124
08/13/2024,542.04,52333070,536.53,542.28,536.28,1125
08/14/2024,543.75,42446930,542.85,544.96,540.12,1126
08/15/2024,553.07,60846810,549.5,553.36,548.88,1127
08/16/2024,554.31,44430730,551.42,555.02,551.26,1128
08/19/2024,559.61,39121790,554.73,559.61,553.86,1129
08/20/2024,558.7,33732260,559.15,560.84,557.325,1130
08/21/2024,560.62,41514600,559.77,562.11,554.73,1131
08/22/2024,556.22,56121460,562.56,563.18,554.98,1132
08/23/2024,562.13,50639390,559.53,563.09,557.29,1133
08/26/2024,560.79,35788610,563.18,563.91,559.05,1134
08/27/2024,561.56,32693900,559.49,562.06,558.32,1135
08/28/2024,558.3,41066020,561.21,561.65,555.04,1136
08/29/2024,558.35,38715180,560.31,563.68,557.18,1137
08/30/2024,563.68,62700110,560.77,564.2,557.14,1138
09/03/2024,552.08,60600110,560.47,560.81,549.51,1139
09/04/2024,550.95,47224940,550.2,554.43,549.46,1140
09/05/2024,549.61,44264260,550.89,553.7995,547.1,1141
09/06/2024,540.36,68493810,549.94,551.6,539.44,1142
09/09/2024,546.41,40445820,544.65,547.71,542.68,1143
09/10/2024,548.79,36394580,548.36,549.15,543.38,1144
09/11/2024,554.42,75248610,548.7,555.36,539.96,1145
09/12/2024,559.09,51892740,555.01,559.4,552.74,1146
09/13/2024,562.01,39310500,559.71,563.03,559.45,1147
09/16/2024,562.84,36656120,561.74,563.11,559.9,1148
09/17/2024,563.07,49320970,565.1,566.58,560.795,1149
09/18/2024,561.4,59044940,563.74,568.69,560.83,1150
09/19/2024,570.98,75315470,571.01,572.88,568.08,1151
09/20/2024,568.25,77503110,567.84,569.31,565.17,1152
09/23/2024,569.67,44116920,569.34,570.3325,568.1,1153
09/24/2024,571.3,46805670,570.48,571.36,567.6,1154
09/25/2024,570.04,38428590,571.14,571.89,568.91,1155
09/26/2024,572.3,48336000,574.38,574.71,569.9,1156
09/27/2024,571.47,42100930,573.39,574.22,570.42,1157
09/30/2024,573.76,63655450,570.42,574.38,568.08,1158
10/01/2024,568.62,72668780,573.4,574.0622,566,1159
10/02/2024,568.86,38097800,567.71,569.9,565.27,1160
10/03/2024,567.82,40846470,567.36,569.8025,565.49,1161
10/04/2024,572.98,43005190,572.35,573.36,568.1,1162
10/07/2024,567.8,49964690,571.3,571.9599,566.63,1163
10/08/2024,573.17,37398690,570.42,573.78,569.5299,1164
10/09/2024,577.14,37912240,573.16,577.71,572.55,1165
10/10/2024,576.13,44138060,575.77,577.58,574.49,1166
10/11/2024,579.58,42267990,576.05,580.33,575.91,1167
10/14/2024,584.32,36217220,581.22,585.27,580.73,1168
10/15/2024,579.78,54203640,584.59,584.9,578.545,1169
10/16/2024,582.3,30725440,579.78,582.83,578.96,1170
10/17/2024,582.35,34393710,585.91,586.12,582.16,1171
10/18/2024,584.59,37416800,584.07,585.39,582.58,1172
10/21/2024,583.63,36439010,583.85,584.85,580.6001,1173
10/22/2024,583.32,34183840,581.05,584.5,580.38,1174
10/23/2024,577.99,49314570,581.26,581.7086,574.415,1175
10/24/2024,579.24,34979860,579.98,580.06,576.57,1176
10/25/2024,579.04,47268180,581.51,584.46,578.08,1177
10/28/2024,580.83,30174700,582.58,582.71,580.52,1178
10/29/2024,581.77,42899660,579.85,582.907,578.43,1179
10/30/2024,580.01,41435840,581.29,583.32,579.29,1180
10/31/2024,568.64,60182450,575.56,575.63,568.44,1181
11/01/2024,571.04,45667530,571.32,575.55,570.62,1182
11/04/2024,569.81,38216980,571.18,572.5,567.89,1183
11/05/2024,576.7,39478320,570.74,576.74,570.52,1184
11/06/2024,591.04,68181970,589.2,591.93,585.39,1185
11/07/2024,595.61,47233210,593.08,596.65,592.9999,1186
11/08/2024,598.19,46444890,596.17,599.64,596.165,1187
11/11/2024,598.76,37586770,599.81,600.17,597,1188
11/12/2024,596.9,43006130,598.68,599.29,594.37,1189
11/13/2024,597.19,47388640,597.37,599.23,594.96,1190
11/14/2024,593.35,38904110,597.32,597.81,592.65,1191
11/15/2024,585.75,75988770,589.72,590.2,583.86,1192
11/18/2024,588.15,37084080,586.22,589.49,585.34,1193
11/19/2024,590.3,49412050,584.71,591.045,584.03,1194
11/20/2024,590.5,50032580,590.38,590.79,584.63,1195
11/21/2024,593.67,46750290,593.4,595.12,587.45,1196
11/22/2024,595.51,38226390,593.66,596.15,593.1525,1197
11/25/2024,597.53,42441390,599.52,600.86,595.2,1198
11/26/2024,600.65,45621290,598.8,601.33,598.07,1199
11/27/2024,598.83,34000160,600.46,600.85,597.28,1200
11/29/2024,602.55,30177350,599.66,603.35,599.3805,1201
12/02/2024,603.63,31745990,602.97,604.32,602.47,1202
12/03/2024,603.91,26906630,603.39,604.16,602.341,1203
12/04/2024,607.66,42787560,605.63,607.91,604.95,1204
12/05/2024,606.66,28762180,607.66,608.48,606.305,1205
12/06/2024,607.81,31241550,607.44,609.07,607.02,1206
12/09/2024,604.68,34742740,607.69,607.86,604.08,1207
12/10/2024,602.8,37234520,605.37,605.8,602.13,1208
12/11/2024,607.46,28677720,605.78,608.435,605.5,1209
12/12/2024,604.33,31543810,606.58,607.16,604.33,1210
12/13/2024,604.21,35904730,606.4,607.13,602.81,1211
12/16/2024,606.79,43695180,606,607.7795,605.21,1212
12/17/2024,604.29,55773550,604.19,605.17,602.885,1213
12/18/2024,586.28,108248700,603.98,606.405,585.89,1214
12/19/2024,586.1,85919450,591.36,593,585.85,1215
12/20/2024,591.15,125716700,581.77,595.75,580.91,1216
12/23/2024,594.69,57635830,590.89,595.3,587.661,1217
12/24/2024,601.3,33160100,596.06,601.34,595.47,1218
12/26/2024,601.34,41338890,599.5,602.48,598.0825,1219
12/27/2024,595.01,64969310,597.54,597.7761,590.7647,1220
12/30/2024,588.22,56578760,587.89,591.74,584.41,1221
12/31/2024,586.08,57052650,589.905,590.6399,584.42,1222
01/02/2025,584.64,50203980,589.39,591.13,580.5,1223
01/03/2025,591.95,37888460,587.53,592.6,586.43,1224
01/06/2025,595.36,47679440,596.27,599.7,593.6,1225
01/07/2025,588.63,60393050,597.42,597.75,586.78,1226
01/08/2025,589.49,47304670,588.7,590.5799,585.195,1227
01/10/2025,580.49,73105050,585.88,585.95,578.55,1228
01/13/2025,581.39,47910060,575.77,581.75,575.35,1229
01/14/2025,582.19,48420580,584.36,585,578.35,1230
01/15/2025,592.78,56900160,590.325,593.94,589.195,1231
01/16/2025,591.64,43319660,594.175,594.35,590.93,1232
01/17/2025,597.58,58070630,596.96,599.36,595.61,1233
01/21/2025,603.05,42532850,600.67,603.06,598.67,1234
01/22/2025,606.44,48195970,605.92,607.82,605.36,1235
01/23/2025,609.75,41152100,605.8,609.75,605.52,1236
01/24/2025,607.97,34604690,609.81,610.78,606.8,1237
01/27/2025,599.37,70361130,594.81,599.69,594.64,1238
01/28/2025,604.52,44433320,600.62,605.37,597.25,1239
01/29/2025,601.81,37177430,603.72,604.13,599.22,1240
01/30/2025,605.04,39281260,603.96,606.6,600.715,1241
01/31/2025,601.82,66671470,607.5,609.96,601.05,1242
02/03/2025,597.77,65857250,592.67,600.29,590.49,1243
02/04/2025,601.78,33457820,597.83,602.3,597.28,1244
02/05/2025,604.22,30653150,600.64,604.37,598.58,1245
02/06/2025,606.32,35771500,605.99,606.4525,602.63,1246
02/07/2025,600.77,50788520,606.89,608.13,600.05,1247
02/10/2025,604.85,26048710,604.03,605.4999,602.74,1248
02/11/2025,605.31,30056740,602.55,605.86,602.43,1249
02/12/2025,603.36,45076080,599.2,604.55,598.51,1250
02/13/2025,609.73,40921300,604.48,609.94,603.2,1251
02/14/2025,609.7,26910450,609.94,610.99,609.07,1252
02/18/2025,611.49,26749030,610.88,611.49,608.38,1253
02/19/2025,612.93,31011070,610.08,613.23,609.56,1254
02/20/2025,610.38,36554000,611.54,611.684,607.02,1255
02/21/2025,599.94,76519820,610.16,610.3,599.47,1256
02/24/2025,597.21,50737210,602.02,603.03,596.49,1257
